item,price,link
Cupom de Troca de Slot,0,ragnarok.uol.com.br/database/thor/itens/detalhes/change_slot_card
Cupom Removedor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/clothing_dye_coupon2
Curry Incrivelmente Picante,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish08
Cx Chocolates,0,ragnarok.uol.com.br/database/thor/itens/detalhes/chocotate_box
Cx de Enciclopédia de Combate [10],0,ragnarok.uol.com.br/database/thor/itens/detalhes/he_battle_manual_box
Cx Anel do Dia dos Namorados,0,ragnarok.uol.com.br/database/thor/itens/detalhes/valentine_pledge_box
Cx Geléia Real[100],0,ragnarok.uol.com.br/database/thor/itens/detalhes/royal_jelly_box2
Cx Grimório de Combate [10],0,ragnarok.uol.com.br/database/thor/itens/detalhes/battle_manual100_box
Cx Presente do Dia dos Namorados,0,ragnarok.uol.com.br/database/thor/itens/detalhes/valentine_gift_box1
Cx Presente do Dia dos Namorados,0,ragnarok.uol.com.br/database/thor/itens/detalhes/valentine_gift_box2
Cx Sementes Yggdrasil,0,ragnarok.uol.com.br/database/thor/itens/detalhes/yggdrasil_seed_box
Cx Suprimentos do Cerco,0,ragnarok.uol.com.br/database/thor/itens/detalhes/siege_supply_box
Cx Palitos de Baunilha[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_biscuit_stick_box
Cx Palitos de Cassis[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/int_biscuit_stick_box
Cx Palitos de Chocolate[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/vit_biscuit_stick_box
Cx Palitos de Laranja[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/str_biscuit_stick_box
Cx Palitos de Limão[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/dex_biscuit_stick_box
Cx Palitos de Morango[20],0,ragnarok.uol.com.br/database/thor/itens/detalhes/luk_biscuit_stick_box
Cx Poção Compacta Branca,0,ragnarok.uol.com.br/database/thor/itens/detalhes/white_slim_potion_box
Dente de Marfim,0,ragnarok.uol.com.br/database/thor/itens/detalhes/tooth_of_jitterbug
Dama de Ferro,0,ragnarok.uol.com.br/database/thor/itens/detalhes/iron_maiden
Decoração de Abóbora,0,ragnarok.uol.com.br/database/thor/itens/detalhes/pumpkin_decor
Diário de Bruspetti,0,ragnarok.uol.com.br/database/thor/itens/detalhes/diary_of_blue
Diário Sincero,0,ragnarok.uol.com.br/database/thor/itens/detalhes/honest_diary
Dispositivo de Energia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/toy_motor
Doce da Joana,0,ragnarok.uol.com.br/database/thor/itens/detalhes/julias_candy
Diagrama de A-HP,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_mhp_
Diagrama de A-INT,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_int_
Diagrama de A-SP,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_msp_
Diagrama de A-VdA,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_aspd_
Diagrama de C-Alma,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_cure_102_
Diagrama de C-Corpo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_cure_101_
Diagrama de C-Físico,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_cure_201_
Diagrama de C-Mental,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_cure_202_
Diagrama de E-Água,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_p_water_
Diagrama de E-Fogo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_p_fire_
Diagrama de E-Terra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_p_ground_
Doce de Elvira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/elvira_candy
Diagrama de E-Vento,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_p_wind_
Diagrama de A-ATQ,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_atk_
Diagrama de A-ATQM,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_matk_
Diagrama de A-DEF,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_def_
Diagrama de A-ESQV,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_avoi_
Diagrama de A-FOR,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_str_
Diagrama de I-Gelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_a_froz_
Diagrama de R-Água,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_t_water_
Diagrama de R-Fogo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_t_fire_
Diagrama de R-Terra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_t_ground_
Diagrama de R-Vento,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reactor_t_wind_
Diário Casual,0,ragnarok.uol.com.br/database/thor/itens/detalhes/casual_diary
Diário de Aventuras,0,ragnarok.uol.com.br/database/thor/itens/detalhes/battle_manual_x3
Doce de Gelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ice_candy
Doce de Guyak,0,ragnarok.uol.com.br/database/thor/itens/detalhes/guyak_candy
Doce de Marshmallow,0,ragnarok.uol.com.br/database/thor/itens/detalhes/peeps
Doce Hiper Açucarado,0,ragnarok.uol.com.br/database/thor/itens/detalhes/spark_candy
Doce Mágico,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_candy
Doce Misterioso Amarelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/trance_candy_y
Doce Misterioso Azul,0,ragnarok.uol.com.br/database/thor/itens/detalhes/trance_candy_b
Doce Misterioso Verde,0,ragnarok.uol.com.br/database/thor/itens/detalhes/trance_candy_g
Doce Misterioso Vermelho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/trance_candy_r
Doce Roubado,0,ragnarok.uol.com.br/database/thor/itens/detalhes/stolen_candy
Emblema de Bravura,0,ragnarok.uol.com.br/database/thor/itens/detalhes/bf_badge1
Emblema de Guerra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/war_badge
Emblema de Valor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/bf_badge2
Emblema do Cavaleiro de Dragão,0,ragnarok.uol.com.br/database/thor/itens/detalhes/quiz_ticket
Emblema do Éden,0,ragnarok.uol.com.br/database/thor/itens/detalhes/para_team_mark_
Emblema do Grupo Valhalla,0,ragnarok.uol.com.br/database/thor/itens/detalhes/para_team_mark
Embrião Estranho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/strange_embryo
Enciclopédia de Combate,0,ragnarok.uol.com.br/database/thor/itens/detalhes/he_battle_manual
Energia Condensada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/condensed_energy
Enorme Galho de Cerejeira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/large_spray_of_flowers
Entrada para Duelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/admission_for_duel
Entrega do Dieshin,0,ragnarok.uol.com.br/database/thor/itens/detalhes/disin_delivery_box
Envelope Surpresa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/packing_envelope
Envelope Vermelho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/handsei
Erva Colhida,0,ragnarok.uol.com.br/database/thor/itens/detalhes/collected_herb
Erva de Exorcismo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/exorcize_herb
Escorpião no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish10_m
Escorpiões do Deserto no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish10
Escudo do Rei,0,ragnarok.uol.com.br/database/thor/itens/detalhes/king_shield
Erva-Mate,0,ragnarok.uol.com.br/database/thor/itens/detalhes/slapping_herb
Ervas,0,ragnarok.uol.com.br/database/thor/itens/detalhes/weeds
Esfera de Captura,0,ragnarok.uol.com.br/database/thor/itens/detalhes/leaf_cat_ball
Esfera Mística,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mystic_leaf_cat_ball
Esfera Mística,0,ragnarok.uol.com.br/database/thor/itens/detalhes/2anny
Espetinho Sortido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/luk_dish07
Espírito da Amizade,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_friendship
Espírito da Associação,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_partnership
Espírito da Combinação,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_harmony
Espírito da Confiança,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_confidence
Espírito da Cooperação,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_cooperate
Espírito da Coordenação,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_correspondence
Espírito da Determinação,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_spirit
Espírito da Glória,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_glory
Espírito do Avanço,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_proceeding
Espírito do Serviço,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_service
Espólio de Guerra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/bluecard_o
Espírito da Guilda,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_guild
Espírito da Honra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_honor
Espírito da Paz,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_peace
Espírito da Proteção,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_guard
Espírito da Solidariedade,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_unity
Espírito da União,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_agreement
Espírito da Vitória,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_victory
Espírito de Alfheim,0,ragnarok.uol.com.br/database/thor/itens/detalhes/spirit_of_alfheim
Espírito do Ataque,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_courage
Essência de Espírito,0,ragnarok.uol.com.br/database/thor/itens/detalhes/breath_of_soul
Essência de Fogo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/essence_of_fire
Essência do Alvorecer,0,ragnarok.uol.com.br/database/thor/itens/detalhes/dawn_essence
Estranha Pedra Mágica,0,ragnarok.uol.com.br/database/thor/itens/detalhes/suspicious_magic_stone
Fada Capturada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/captured_fairy
Fan Letter,0,ragnarok.uol.com.br/database/thor/itens/detalhes/girl_fan_letter
Farinha,0,ragnarok.uol.com.br/database/thor/itens/detalhes/flour
Fatia de Bolo Natalino,0,ragnarok.uol.com.br/database/thor/itens/detalhes/piece_of_cake_b
Fé de Manuk,0,ragnarok.uol.com.br/database/thor/itens/detalhes/manuks_faith
Flor de Alfheim,0,ragnarok.uol.com.br/database/thor/itens/detalhes/flower_of_alfheim
Flor de Gelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/snow_flower
Flor de Vitória-Régia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/lotus_flower
Filhote Aprisionado,0,ragnarok.uol.com.br/database/thor/itens/detalhes/captive_hatchling
Fio Dourado,0,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_thread
Flauta de Madeira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/pointed_wooden_flute
Floco de Neve,0,ragnarok.uol.com.br/database/thor/itens/detalhes/crystal_of_snow
Flor Abandonada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/thirsty_flower
Fogos artifício RWC2011 A,0,ragnarok.uol.com.br/database/thor/itens/detalhes/rwc_cele_fire
Fogos artifício RWC2011 B,0,ragnarok.uol.com.br/database/thor/itens/detalhes/rwc_cele_fire2
Folha Dourada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/golden_leaf
Folheto de Viagens: Amatsu,0,ragnarok.uol.com.br/database/thor/itens/detalhes/travel_brochure_01
Folheto de Viagens: Ayothaya,0,ragnarok.uol.com.br/database/thor/itens/detalhes/travel_brochure_04
Folheto de Viagens: Kunlun,0,ragnarok.uol.com.br/database/thor/itens/detalhes/travel_brochure_02
Folheto de Viagens: Louyang,0,ragnarok.uol.com.br/database/thor/itens/detalhes/travel_brochure_03
Foto de Mello Dias,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mins_picture
Fragmento de Cristal Cantante,0,ragnarok.uol.com.br/database/thor/itens/detalhes/singing_crystal_piece
Fragmento de Espírito,0,ragnarok.uol.com.br/database/thor/itens/detalhes/fragment_of_soul
Fragmento de Luz Estelar,0,ragnarok.uol.com.br/database/thor/itens/detalhes/part_of_stars_sob
Fragmento de Metal,0,ragnarok.uol.com.br/database/thor/itens/detalhes/steel_piece
Fragmento de Pedra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/stone_fragments
Fragmentos de Bradium,0,ragnarok.uol.com.br/database/thor/itens/detalhes/bradium_fragments
Fruto da palmeira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/oil_palm_f
Fruto de Mora,0,ragnarok.uol.com.br/database/thor/itens/detalhes/mora_berry
Fruto de Yggdrasil Fresco,0,ragnarok.uol.com.br/database/thor/itens/detalhes/fresh_fruit
Frutos do Mar Sortidos,0,ragnarok.uol.com.br/database/thor/itens/detalhes/vit_dish02
Fúria das Valquírias,0,ragnarok.uol.com.br/database/thor/itens/detalhes/anger_of_valkurye
Galho,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ordinary_branch
Gardênia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/snow_flip
Garras de Caranguejo no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/vit_dish01
Gelatina Deliciosa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/delicious_jelly
Gelatina Pegajosa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/sticky_slime
Geleia de Avelã,0,ragnarok.uol.com.br/database/thor/itens/detalhes/acorn_jelly
Geleia de Fruta de Pinguicula,0,ragnarok.uol.com.br/database/thor/itens/detalhes/pinguiculas_fruit_jam
Gratinado de Chilli e Camarão,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish06
Grimório de Abalo Sísmico,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_es_
Grimório de Chuva de Meteoros,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_ms
Grimório de Coluna de Pedra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_es
Grimório de Cometa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_cm
Grimório de Corrente Elétrica,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_cl
Grimório de Drenar Vida,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_dl
Grimório de Esferas D'Água,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_wb
Garrafa de Veneno Especial,0,ragnarok.uol.com.br/database/thor/itens/detalhes/poison_bottle_b
Grimório de Fúria da Terra,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_hd
Grimório de Ira de Thor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_lov
Grimório de Lanças de Fogo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_fb
Grimório de Lanças de Gelo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_cb
Grimório de Meteoro Escarlate,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_cr
Grimório de Nevasca,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_sg
Grimório de Relâmpago,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_lb
Grimório de Tempestade de Raios,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_ts
Grimório de Tetra Vortex,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_tv
Grimório de Trovão de Júpiter,0,ragnarok.uol.com.br/database/thor/itens/detalhes/magic_book_jt
Guaraná,0,ragnarok.uol.com.br/database/thor/itens/detalhes/guarana_fruit
Gjallar,0,ragnarok.uol.com.br/database/thor/itens/detalhes/gallar_horn
Gleipnir,0,ragnarok.uol.com.br/database/thor/itens/detalhes/gullraifnir
Grande Leque Mágico,0,ragnarok.uol.com.br/database/thor/itens/detalhes/large_magical_fan
Guia do Espiritualista,0,ragnarok.uol.com.br/database/thor/itens/detalhes/spiritualism_guide
Hálito de Peixe,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soul_of_fish
Insígnia de Tropas dos Solteiros,0,ragnarok.uol.com.br/database/thor/itens/detalhes/solo_troops_badge
Isoptero,0,ragnarok.uol.com.br/database/thor/itens/detalhes/iron_bug
Itens de Esplendor à Venda,0,ragnarok.uol.com.br/database/thor/itens/detalhes/splendide_selling_item
Itens de Esplendor à Venda,0,ragnarok.uol.com.br/database/thor/itens/detalhes/manuk_selling_item
Jade Rachada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/jade_plate
Jasmim,0,ragnarok.uol.com.br/database/thor/itens/detalhes/jasmin
Jubileu de Abacaxi de Schwartzwald,0,ragnarok.uol.com.br/database/thor/itens/detalhes/pineapple_juice
Krathong,0,ragnarok.uol.com.br/database/thor/itens/detalhes/krathong_
Lã Macia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/soft_wool
Lábios Fossilizados no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/luk_dish04
Laço para presente,0,ragnarok.uol.com.br/database/thor/itens/detalhes/packing_ribbon
Lágrima Cristalizada,0,ragnarok.uol.com.br/database/thor/itens/detalhes/crystalized_teardrop
Lágrima da Deusa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/goddess_tear
Lágrima de Fada (Atordoamento),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_stun
Lágrima de Fada (Cegueira),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_blind
Kit de Reparo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/fix_kit
Lanterna,0,ragnarok.uol.com.br/database/thor/itens/detalhes/lamplight
Lágrima de Fada (Congelamento),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_freezing
Lágrima de Fada (Maldição),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_curse
Lágrima de Fada (Petrificação),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_stone_curse
Lágrima de Fada (Silêncio),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_silence
Lágrima de Fada (Sono),0,ragnarok.uol.com.br/database/thor/itens/detalhes/elf_tear_sleep
Lágrimas de Cornus,0,ragnarok.uol.com.br/database/thor/itens/detalhes/cornus_tears
Lágrimas de Freyja,0,ragnarok.uol.com.br/database/thor/itens/detalhes/jewel_of_prayer
Língua Antiga Traduzida,0,ragnarok.uol.com.br/database/thor/itens/detalhes/ancient_translator
Língua no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/str_dish10
Língua no Vapor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/str_dish10_m
Livro de Encantamentos,0,ragnarok.uol.com.br/database/thor/itens/detalhes/enchant_book
Geleia de Mel de Vagalume,0,ragnarok.uol.com.br/database/thor/itens/detalhes/luciolas_honey_jam
Gema de Luz Estelar,0,ragnarok.uol.com.br/database/thor/itens/detalhes/stars_sob
Livro Mágico Misterioso,0,ragnarok.uol.com.br/database/thor/itens/detalhes/book_of_magic
Livro Manchado de Pesquisas,0,ragnarok.uol.com.br/database/thor/itens/detalhes/stained_research_book
Livro: Cristais de Energia,0,ragnarok.uol.com.br/database/thor/itens/detalhes/energy_xtal_combi_book
Luar Gélido,0,ragnarok.uol.com.br/database/thor/itens/detalhes/cold_moonlight
Lupa de Iniciante,0,ragnarok.uol.com.br/database/thor/itens/detalhes/n_magnifier
Macarrão Frio de Lutie,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish04
Macarrão Liso,0,ragnarok.uol.com.br/database/thor/itens/detalhes/agi_dish02
Machado de Madeira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/hatchet
Madeira,0,ragnarok.uol.com.br/database/thor/itens/detalhes/madeira
Manopla de Thor,0,ragnarok.uol.com.br/database/thor/itens/detalhes/iron_glove
Manual de Campo de Classe,0,ragnarok.uol.com.br/database/thor/itens/detalhes/reward_job_bm25
Manual de Combate 60,0,ragnarok.uol.com.br/database/thor/itens/detalhes/thick_manual50
Manual de Combate de Classe,0,ragnarok.uol.com.br/database/thor/itens/detalhes/job_manual50
Marlin,0,ragnarok.uol.com.br/database/thor/itens/detalhes/marlin
Marshmallow,0,ragnarok.uol.com.br/database/thor/itens/detalhes/marshmallow
Martelo do Vento,0,ragnarok.uol.com.br/database/thor/itens/detalhes/hammer_of_wind
Medalha do Guardião,0,ragnarok.uol.com.br/database/thor/itens/detalhes/guard_coin
Medalha E.S.T.R.E.L.A,0,ragnarok.uol.com.br/database/thor/itens/detalhes/hunting_medal_badge
Medalhão do Apóstolo,0,ragnarok.uol.com.br/database/thor/itens/detalhes/token_of_apostle
Medicina Milagrosa,0,ragnarok.uol.com.br/database/thor/itens/detalhes/miracle_medicine
