monster,item,dropRate,link
Soldado de Payon,Gratinado de Chilli e Camarão,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/payonsoldier2
Soldado de Payon,Vinho de Cogumelo Vermelho,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/payonsoldier2
Soldado de Payon,Bolo de Pêssego,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/payonsoldier2
Soldado de Payon,Livro de Culinária Nível 9,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/payonsoldier2
Soldado de Payon,Kit de Culinária Real,1.33,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/payonsoldier2
Esqueleto Operário,Ferro,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Esqueleto Operário,Lampião,55%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Esqueleto Operário,Minério de Elunium,0.9,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Esqueleto Operário,Aço,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Esqueleto Operário,Carvão,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Esqueleto Operário,Partículas de Luz,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/skel_worker
Baronesa da Retribuição,Pena Vermelha,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Baronesa da Retribuição,Pedra do Sábio,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Baronesa da Retribuição,Rubi,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Baronesa da Retribuição,Selo Maldito,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Baronesa da Retribuição,Espada de Duas Mãos [2],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Baronesa da Retribuição,Carta Baronesa da Retribuição,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/retribution
Transistor,Motor Quebrado,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_step
Transistor,Aço,2.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_step
Transistor,Placa de Ferro Usada,3%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_step
Transistor,Bloco de Sucata,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_step
Transistor,Tanque Velho,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_step
Aliza,Pedaço de Ferro Sólido,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_aliza
Alicel,Pedaço de Ferro Sólido,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_alicel
Aliot,Pedaço de Ferro Sólido,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_aliot
Constant,Pedaço de Ferro Sólido,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_constant
Frus,Runa da Escuridão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_frus
Golem,Bradium Purificado,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/w_bradium_golem
Skeggiold,Runa da Escuridão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_skeggiold
Skogul,Runa da Escuridão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_skogul
Skeggiold,Runa da Escuridão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_skeggiold_
Valquíria,Flor de Valhalla,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_randgris
Valquíria,Velha Caixa Roxa,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_randgris
Dama da Guarda,Pena Azul,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
Dama da Guarda,Selo Maldito,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
Dama da Guarda,Topázio,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
Dama da Guarda,Pedra do Sábio,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
Dama da Guarda,Ornamento Dourado,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
Dama da Guarda,Carta Dama da Guarda,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/observation
M.E.C.H.A. v1.2,Placa de Ferro Amassada,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_and_kick
M.E.C.H.A. v1.2,Ferro,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_and_kick
M.E.C.H.A. v1.2,Bloco de Sucata,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_and_kick
M.E.C.H.A. v1.2,Tanque Velho,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/kick_and_kick
Ceifador Ankou,Fruto de Yggdrasil,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/grim_reaper_ankou
Ceifador Ankou,Velha Caixa Azul,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/grim_reaper_ankou
Ceifador Ankou,Galho Seco,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/grim_reaper_ankou
Ceifador Ankou,Prêmio do Herói,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/grim_reaper_ankou
Ceifador Ankou,Mastela,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/grim_reaper_ankou
Dragão Púrpura,Fruto de Yggdrasil,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lost_dragon
Dragão Púrpura,Semente de Yggdrasil,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lost_dragon
Dragão Púrpura,Folha de Yggdrasil,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lost_dragon
Dragão Púrpura,Gladius [3],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lost_dragon
Dragão Púrpura,Chicote do Desequilíbrio [3],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/lost_dragon
Coelho da Páscoa,Chocolate Caseiro,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_spring_rabbit
Coelho da Páscoa,Chocolate,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_spring_rabbit
Coelho da Páscoa,Chocolate Branco feito a mão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_spring_rabbit
Coelho da Páscoa,Chocolate Branco,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_spring_rabbit
Lunático,Chocolate Caseiro,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/a_lunatic
Lunático,Chocolate,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/a_lunatic
Lunático,Chocolate Branco feito a mão,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/a_lunatic
Lunático,Chocolate Branco,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/a_lunatic
Baú do Ibeu,Cartão Ibeu,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Baú do Ibeu,Esmeralda,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Baú do Ibeu,Ametista,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Baú do Ibeu,Rubi,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Baú do Ibeu,Safira,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Baú do Ibeu,Cyfar,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_treasure_box
Bandit,Tanga de Tigre,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_smokie_
Bandit,Aloe Vera,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_smokie_
Bandit,Sorvete,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_smokie_
Bandit,Cesto de Palha,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_smokie_
Giro-Goblin,Jellopy Tamanho Família,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Cyfar,10%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Aço,4.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Minério de Oridecon,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Zargônio,25%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Garleta,55%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Giro-Goblin,Carta Giro-Goblin,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rotar_zairo
Angeling,Folha de Yggdrasil,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/angeling
Angeling,Erva Branca,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/angeling
Angeling,Maçã,0.28,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/angeling
Angeling,Emperium,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/angeling
Angeling,Carta Angeling,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/angeling
Acidus,Partículas de Luz,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
Acidus,Canino de Dragão,40%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
Acidus,Arca de Tesouro,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
Acidus,Bijuteria Amarela,8%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
Acidus,Escama Invertida,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
Acidus,Carta Acidus Dourado,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/acidus
"Bafomé ",Boneco de Bafomé Maldito,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet_i
"Bafomé ",Tae Goo Lyeon [2],50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet_i
"Bafomé ",Foice,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet_i
"Bafomé ",Carta Bafomé,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet_i
Bafomé Amaldiçoado,Emperium,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Bafomé Amaldiçoado,Elunium,55%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Bafomé Amaldiçoado,Oridecon,41%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Bafomé Amaldiçoado,Foice,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Bafomé Amaldiçoado,Foice [1],0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Bafomé Amaldiçoado,Carta Bafomé,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/ng_baphomet
Tikbalang,Espinha Grossa de Tikbalang,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tikbalang
Tikbalang,Oridecon,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tikbalang
Tikbalang,Camiseta do Avesso,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/tikbalang
Maya,Bracelete da Obediência,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/maya
Maya,Pesadelo Maternal,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/maya
Maya,Minério de Elunium,35%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/maya
Maya,Cajado Dea [1],1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/maya
Maya,Carta Maya,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/maya
Breeze,Folha de Fumacento,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Breeze,Trevo de Quatro Folhas,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Breeze,Galho Seco,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Breeze,Vento Bruto,0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Breeze,Arco do Vendaval [1],0.1,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Breeze,Carta Breeze,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/breeze
Estrela do Mar,Muco Pegajoso,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Coral,0.4,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Célula Única,12%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Erva Amarela,2%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Zargônio,0.6,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Maçã,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Estrela do Mar,Carta Estrela-do-Mar,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/aster
Zhu Po Long,Doce da Sorte,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Zhu Po Long,Bengala Doce da Sorte,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Zhu Po Long,Biscoito da Sorte,0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Zhu Po Long,Cenoura,100%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Zhu Po Long,Fogo de Artifício,50%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Zhu Po Long,Envelope Vermelho,1%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/g_dancing_dragon
Errende Ebecee,Algemas,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/erend
Errende Ebecee,Maça de Guerra [2],0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/erend
Errende Ebecee,Maça Espada [1],0.2,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/erend
Errende Ebecee,Clava com Espetos,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/erend
Errende Ebecee,Carta Errende Ebecee,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/erend
Robô Explorador Turbo,Peça Queimada,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Pedaço de Ferro Sólido,2.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Ferro,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Aço,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Isoptero,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Bloco de Sucata,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Explorador Turbo,Tanque Velho,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/exploration_rover_t
Robô Reparador Turbo,Peça Queimada,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Pedaço de Ferro Sólido,2.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Ferro,20%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Aço,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Isoptero,15%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Bloco de Sucata,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
Robô Reparador Turbo,Tanque Velho,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/repair_robot_t
M.E.C.H.A. v2.0,Motor Quebrado,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rock_step
M.E.C.H.A. v2.0,Aço,3.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rock_step
M.E.C.H.A. v2.0,Placa de Ferro Usada,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rock_step
M.E.C.H.A. v2.0,Bloco de Sucata,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rock_step
M.E.C.H.A. v2.0,Tanque Velho,0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/rock_step
Anopheles,Bactérias,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/anopheles
Anopheles,Carta Anopheles,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/anopheles
"Bafomé ",Emperium,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
"Bafomé ",Minério de Elunium,54.32,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
"Bafomé ",Minério de Oridecon,41.71,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
"Bafomé ",Foice,4%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
"Bafomé ",Foice [1],0.5,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
"Bafomé ",Carta Bafomé,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/baphomet
Lobo da Guarda,Batata-Doce Frita,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Sopa de Ostra,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Bife Bombástico,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Queijo Gratinado com Tentáculos,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Chá de Ervas e Mel,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Salada de Frutas,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Livro de Culinária Nível 6,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Lobo da Guarda,Kit de Culinária Portátil,3.33,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/guarddog
Espírito da Água,Guelra,6%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Gelo Místico,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Escama Aquática,90%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Dente Fossilizado,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Lábios Fossilizados,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Bisturi [3],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Adaga do Pescador,0.05,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Espírito da Água,Carta Espírito da Água,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/piranha
Siorava,Gelatina Deliciosa,7%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Crânio,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Osso,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Mandíbula Horrenda,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Farrapos,5%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Crepúsculo do Deserto [2],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Faca [4],0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Siorava,Carta Siorava,0.01,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/siorava
Loli Ruri,Boneco de Gato Preto,8%,https://ragnarok.uol.com.br/database/thor/monstros/detalhes/loli_ruri
